EMPRESA,Nombre_Especie,estacion,Unidad,Tipo_eq,Sigla,ano,Mes,Fecha,Cod_Sip,Predio,cod_emsefor,Emsefor,Dens,M3_Arb,M3_HA,T_EFEC,T_PERD,dias_trab,N__Trab,H_H_efectivas,Vol_NOC,Volumen_H_H,Superficie_Total,Coor_X,Coor_Y,dia,otono,invierno,primavera,verano,season,inclinacion
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y61,2010,4,2010-04-16,20015,CRUCES  MARIA LAS,3581,SOCIEDAD FORESTAL FASI LIMITADA,7.409639639524934,0.5385164807134504,18.761749655138775,7.0,1.0,11.0,4.909090909100001,5.862050525507265,25.0,0.7275132275,,662874.748923707,5878739.82552439,16,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y61,2010,4,2010-04-20,20015,CRUCES  MARIA LAS,3581,SOCIEDAD FORESTAL FASI LIMITADA,7.409639639524934,0.5385164807134504,18.761749655138775,4.0,4.0,11.0,4.909090909100001,4.431293675260082,30.0,1.5277777778,,662874.748923707,5878739.82552439,20,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y61,2010,4,2010-04-23,20015,CRUCES  MARIA LAS,3581,SOCIEDAD FORESTAL FASI LIMITADA,7.409639639524934,0.5385164807134504,18.761749655138775,3.0,5.0,11.0,4.909090909100001,3.837612894404541,10.0,0.6790123456999999,,662874.748923707,5878739.82552439,23,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y61,2010,4,2010-04-26,20015,CRUCES  MARIA LAS,3581,SOCIEDAD FORESTAL FASI LIMITADA,7.409639639524934,0.5385164807134504,18.761749655138775,8.0,0.0,11.0,4.909090909100001,6.266795614402946,80.0,2.0370370369999997,,662874.748923707,5878739.82552439,26,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y61,2010,4,2010-04-27,20015,CRUCES  MARIA LAS,3581,SOCIEDAD FORESTAL FASI LIMITADA,7.409639639524934,0.5385164807134504,18.761749655138775,8.0,0.0,11.0,4.909090909100001,6.266795614402946,53.0,1.349537037,,662874.748923707,5878739.82552439,27,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y61,2010,4,2010-04-28,20015,CRUCES  MARIA LAS,3581,SOCIEDAD FORESTAL FASI LIMITADA,7.409639639524934,0.5385164807134504,18.761749655138775,8.0,0.0,11.0,4.909090909100001,6.266795614402946,63.0,1.6041666666999999,,662874.748923707,5878739.82552439,28,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y61,2010,4,2010-04-29,20015,CRUCES  MARIA LAS,3581,SOCIEDAD FORESTAL FASI LIMITADA,7.409639639524934,0.5385164807134504,18.761749655138775,8.0,0.0,11.0,4.909090909100001,6.266795614402946,68.0,1.7314814815000001,,662874.748923707,5878739.82552439,29,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y61,2010,4,2010-04-30,20015,CRUCES  MARIA LAS,3581,SOCIEDAD FORESTAL FASI LIMITADA,7.409639639524934,0.5385164807134504,18.761749655138775,8.0,0.0,11.0,4.909090909100001,6.266795614402946,64.5,1.6423611111,,662874.748923707,5878739.82552439,30,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y61,2010,4,2010-04-19,20015,CRUCES  MARIA LAS,3581,SOCIEDAD FORESTAL FASI LIMITADA,7.409639639524934,0.5385164807134504,18.761749655138775,6.0,2.0,11.0,4.909090909100001,5.427204202395558,30.0,1.0185185184999999,,662874.748923707,5878739.82552439,19,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y68,2010,4,2010-04-09,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,5.0,4.0,14.0,6.4615384615,5.683985600588728,67.5272727273,2.0901298700999997,,650116.090311587,5865844.06421519,9,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y68,2010,4,2010-04-14,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,7.0,2.0,14.0,6.4615384615,6.725382459815947,59.4781818182,1.3149938156999998,,650116.090311587,5865844.06421519,14,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y68,2010,4,2010-04-15,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,6.0,3.0,14.0,6.4615384615,6.226494259950779,50.9527272727,1.3142568543000002,,650116.090311587,5865844.06421519,15,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y68,2010,4,2010-04-19,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,7.0,2.0,14.0,6.4615384615,6.725382459815947,75.1781818182,1.6621026591999999,,650116.090311587,5865844.06421519,19,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y68,2010,4,2010-04-26,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,8.5,0.5,14.0,6.4615384615,7.411010519699726,54.5163636364,0.9925948561,,650116.090311587,5865844.06421519,26,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y68,2010,4,2010-04-12,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,7.0,2.0,14.0,6.4615384615,6.725382459815947,42.9781818182,0.9501978973,,650116.090311587,5865844.06421519,12,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y68,2010,4,2010-04-13,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,7.0,2.0,14.0,6.4615384615,6.725382459815947,77.9781818182,1.7240074212,,650116.090311587,5865844.06421519,13,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y68,2010,4,2010-04-20,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,4.0,5.0,14.0,6.4615384615,5.08391127442248,32.3018181818,1.2497727273,,650116.090311587,5865844.06421519,20,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y68,2010,4,2010-04-21,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,8.0,1.0,14.0,6.4615384615,7.189736274182802,92.70363636360001,1.7933739177,,650116.090311587,5865844.06421519,21,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y68,2010,4,2010-04-22,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,7.0,2.0,14.0,6.4615384615,6.725382459815947,71.2781818182,1.5758781694,,650116.090311587,5865844.06421519,22,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y68,2010,4,2010-04-27,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,5.0,4.0,14.0,6.4615384615,5.683985600588728,53.527272727299994,1.6567965368000002,,650116.090311587,5865844.06421519,27,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y68,2010,4,2010-04-28,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,7.0,2.0,14.0,6.4615384615,6.725382459815947,52.3781818182,1.1580210266,,650116.090311587,5865844.06421519,28,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y68,2010,4,2010-04-29,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,4.0,5.0,14.0,6.4615384615,5.08391127442248,38.5018181818,1.4896536797,,650116.090311587,5865844.06421519,29,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y69,2010,4,2010-04-05,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,5.0,4.0,15.0,6.0666666667,5.507570547283076,59.6,1.9648351648,,650116.090311587,5865844.06421519,5,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y69,2010,4,2010-04-06,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,7.0,2.0,15.0,6.0666666667,6.516645353761397,76.5,1.8014128728,,650116.090311587,5865844.06421519,6,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y69,2010,4,2010-04-19,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,6.0,3.0,15.0,6.0666666667,6.0332412515993425,74.1,2.0357142857,,650116.090311587,5865844.06421519,19,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y69,2010,4,2010-04-09,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,9.0,0.0,15.0,6.0666666667,7.389181280764467,97.8,1.7912087912,,650116.090311587,5865844.06421519,9,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y69,2010,4,2010-04-14,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,7.5,1.5,15.0,6.0666666667,6.745368781616021,73.3,1.610989011,,650116.090311587,5865844.06421519,14,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y69,2010,4,2010-04-15,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,6.5,2.5,15.0,6.0666666667,6.279596590012769,62.2,1.5773457312,,650116.090311587,5865844.06421519,15,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y69,2010,4,2010-04-20,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,8.0,1.0,15.0,6.0666666667,6.966586921391277,74.1,1.5267857143,,650116.090311587,5865844.06421519,20,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y69,2010,4,2010-04-21,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,6.5,2.5,15.0,6.0666666667,6.279596590012769,51.1,1.2958579881999999,,650116.090311587,5865844.06421519,21,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y69,2010,4,2010-04-08,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,5.0,4.0,15.0,6.0666666667,5.507570547283076,49.6,1.6351648352,,650116.090311587,5865844.06421519,8,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y69,2010,4,2010-04-12,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,8.0,1.0,15.0,6.0666666667,6.966586921391277,86.1,1.7740384615,,650116.090311587,5865844.06421519,12,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y69,2010,4,2010-04-13,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,7.0,2.0,15.0,6.0666666667,6.516645353761397,68.4,1.6106750391999998,,650116.090311587,5865844.06421519,13,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y69,2010,4,2010-04-22,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,8.5,0.5,15.0,6.0666666667,7.180993431740486,69.6,1.3497091144,,650116.090311587,5865844.06421519,22,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y69,2010,4,2010-04-26,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,5.0,4.0,15.0,6.0666666667,5.507570547283076,40.3,1.3285714286,,650116.090311587,5865844.06421519,26,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y69,2010,4,2010-04-27,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,7.0,2.0,15.0,6.0666666667,6.516645353761397,67.6,1.5918367347,,650116.090311587,5865844.06421519,27,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y69,2010,4,2010-04-28,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,5.0,4.0,15.0,6.0666666667,5.507570547283076,51.8,1.7076923077000001,,650116.090311587,5865844.06421519,28,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y70,2010,3,2010-03-31,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,7.0,2.0,2.0,6.5,6.745368781616021,52.7,1.1582417582,,650116.090311587,5865844.06421519,31,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y70,2010,3,2010-03-30,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,5.5,3.5,2.0,6.5,5.979130371550699,55.8,1.5608391608,,650116.090311587,5865844.06421519,30,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y70,2010,4,2010-04-05,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,4.0,5.0,16.0,6.6,5.138093031466052,35.6,1.3484848484999998,,650116.090311587,5865844.06421519,5,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y70,2010,4,2010-04-06,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,5.833333333300001,3.1666666667000003,16.0,6.6,6.2048368229954285,41.2,1.0701298701000002,,650116.090311587,5865844.06421519,6,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y70,2010,4,2010-04-15,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,6.833333333300001,2.1666666667,16.0,6.6,6.715653356152326,50.0,1.1086474501,,650116.090311587,5865844.06421519,15,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y70,2010,4,2010-04-26,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,8.5,0.5,16.0,6.6,7.489993324429602,48.9,0.871657754,,650116.090311587,5865844.06421519,26,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y70,2010,4,2010-04-27,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,6.0,3.0,16.0,6.6,6.29285308902091,32.8,0.8282828283,,650116.090311587,5865844.06421519,27,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y70,2010,4,2010-04-08,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,6.5,2.5,16.0,6.6,6.549809157525126,55.9,1.303030303,,650116.090311587,5865844.06421519,8,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y70,2010,4,2010-04-09,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,7.0,2.0,16.0,6.6,6.797058187186572,59.9,1.2965367965,,650116.090311587,5865844.06421519,9,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y70,2010,4,2010-04-12,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,8.0,1.0,16.0,6.6,7.26636084983398,56.3,1.0662878787999999,,650116.090311587,5865844.06421519,12,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y70,2010,4,2010-04-13,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,8.0,1.0,16.0,6.6,7.26636084983398,63.2,1.196969697,,650116.090311587,5865844.06421519,13,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y70,2010,4,2010-04-19,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,7.0,2.0,16.0,6.6,6.797058187186572,74.3,1.6082251081999999,,650116.090311587,5865844.06421519,19,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y70,2010,4,2010-04-20,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,8.0,1.0,16.0,6.6,7.26636084983398,69.5,1.3162878787999999,,650116.090311587,5865844.06421519,20,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y70,2010,4,2010-04-21,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,8.5,0.5,16.0,6.6,7.489993324429602,62.6,1.1158645276,,650116.090311587,5865844.06421519,21,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y70,2010,4,2010-04-22,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,6.5,2.5,16.0,6.6,6.549809157525126,37.1,0.8648018648,,650116.090311587,5865844.06421519,22,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y70,2010,4,2010-04-28,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,7.0,0.5,16.0,6.6,6.797058187186572,36.2,0.7835497834999999,,650116.090311587,5865844.06421519,28,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y70,2010,4,2010-04-29,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,8.0,1.0,16.0,6.6,7.26636084983398,41.5,0.7859848484999999,,650116.090311587,5865844.06421519,29,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y70,2010,4,2010-04-14,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,8.0,1.0,16.0,6.6,7.26636084983398,77.8,1.4734848484999998,,650116.090311587,5865844.06421519,14,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y71,2010,3,2010-03-31,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,3.0,6.0,1.0,6.0,4.242640687119285,36.1,2.0055555556,,650116.090311587,5865844.06421519,31,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y71,2010,4,2010-04-06,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,7.0,2.0,14.0,6.6428571429,6.819090848492928,87.5,1.8817204301,,650116.090311587,5865844.06421519,6,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y71,2010,4,2010-04-14,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,8.0,1.0,14.0,6.6428571429,7.28991475553041,87.2,1.6408602150999998,,650116.090311587,5865844.06421519,14,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y71,2010,4,2010-04-19,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,7.0,2.0,14.0,6.6428571429,6.819090848492928,50.4,1.0838709677,,650116.090311587,5865844.06421519,19,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y71,2010,4,2010-04-22,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,8.0,1.0,14.0,6.6428571429,7.28991475553041,53.8,1.0123655914,,650116.090311587,5865844.06421519,22,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y71,2010,4,2010-04-26,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,7.0,2.0,14.0,6.6428571429,6.819090848492928,48.7,1.047311828,,650116.090311587,5865844.06421519,26,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y71,2010,4,2010-04-08,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,8.0,1.0,14.0,6.6428571429,7.28991475553041,92.0,1.7311827956999999,,650116.090311587,5865844.06421519,8,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y71,2010,4,2010-04-09,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,7.0,2.0,14.0,6.6428571429,6.819090848492928,57.7,1.2408602151,,650116.090311587,5865844.06421519,9,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y71,2010,4,2010-04-12,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,4.0,5.0,14.0,6.6428571429,5.154748157902576,37.1,1.3962365590999999,,650116.090311587,5865844.06421519,12,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y71,2010,4,2010-04-13,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,5.0,4.0,14.0,6.6428571429,5.763183643985327,44.1,1.3277419355,,650116.090311587,5865844.06421519,13,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y71,2010,4,2010-04-15,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,5.0,4.0,14.0,6.6428571429,5.763183643985327,29.8,0.8972043011,,650116.090311587,5865844.06421519,15,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y71,2010,4,2010-04-20,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,6.0,3.0,14.0,6.6428571429,6.313251369706421,42.2,1.058781362,,650116.090311587,5865844.06421519,20,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y71,2010,4,2010-04-21,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,7.0,2.0,14.0,6.6428571429,6.819090848492928,54.4,1.1698924731,,650116.090311587,5865844.06421519,21,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,verano,Raleo,Torre 300 mts,Y71,2010,4,2010-04-27,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,7.0,2.0,14.0,6.6428571429,6.819090848492928,36.9,0.7935483871,,650116.090311587,5865844.06421519,27,1,0,0,0,otono,1
